dim,n_samples,n_vines,decreasing,algorithm,seed,loglik_dissmann,time_dissmann,kl_dissmann,loglik_forest,time_forest,kl_forest,prop_better,forest_over_dissmann
5,100,10,True,wilson,12,349.3463587864819,0.020839214324951172,0.8273083422633136,349.16512535451216,0.23849892616271973,0.8187435043493551,0.0,0.9994812213512134
5,100,10,False,jck,12,452.2934794403974,0.022703886032104492,1.4508941853656374,466.8461482146407,0.23164653778076172,1.4390057183167841,0.3,1.0321752787421314
5,100,10,False,wilson,12,452.2934794403974,0.019395828247070312,1.4508941853656374,462.8511458586555,0.22942352294921875,1.5154498063794215,0.5,1.0233425129880729
5,100,100,True,jck,12,349.3463587864819,0.02135324478149414,0.8273083422633136,354.2161822966059,2.45723557472229,0.845202588229317,0.07,1.0139398147072154
5,100,100,True,wilson,12,349.3463587864819,0.025105714797973633,0.8273083422633136,352.20184459673754,2.486912727355957,0.6966562845916651,0.02,1.0081737958288006
5,100,100,False,jck,12,452.2934794403974,0.022612810134887695,1.4508941853656374,466.8461482146407,2.392120599746704,1.4390057183167841,0.2,1.0321752787421314
5,100,100,False,wilson,12,452.2934794403974,0.018564939498901367,1.4508941853656374,469.0201707992235,2.3986661434173584,1.5293564388223617,0.41,1.0369819422988837
5,100,500,True,jck,12,349.3463587864819,0.024509668350219727,0.8273083422633136,357.67226886770095,11.999918699264526,0.8628236234422074,0.084,1.0238328234195444
5,100,500,True,wilson,12,349.3463587864819,0.022458314895629883,0.8273083422633136,356.0362024744528,12.37675666809082,0.8277220259967782,0.068,1.0191496018770863
5,100,500,False,jck,12,452.2934794403974,0.022751808166503906,1.4508941853656374,468.99012819177904,11.703522682189941,1.5375747915161742,0.188,1.0369155194809345
5,100,500,False,wilson,12,452.2934794403974,0.02093982696533203,1.4508941853656374,469.67340807048845,11.946427345275879,1.5346594924524046,0.32,1.038426219744743
5,1000,1,True,jck,12,3314.6839113297083,0.11361980438232422,-0.0003768341397222059,3271.812111647128,0.11651349067687988,0.04249496554285714,0.0,0.9870660971515133
5,1000,1,True,wilson,12,3314.6839113297083,0.11427187919616699,-0.0003768341397222059,3182.7322111882127,0.12039613723754883,0.13157486600177304,0.0,0.9601917698123552
5,1000,1,False,jck,12,4567.851724153291,0.12947535514831543,0.5549071110102851,4390.540084834635,0.1123802661895752,0.7322187503289403,0.0,0.9611827068770445
5,1000,1,False,wilson,12,4567.851724153291,0.13343310356140137,0.5549071110102851,4211.059585530901,0.16423535346984863,0.9116992496326746,0.0,0.9218906041245186
5,1000,10,True,jck,12,3314.6839113297083,0.11900520324707031,-0.0003768341397222059,3326.7237572281806,1.2467851638793945,-0.01241668003819482,0.3,1.0036322757223757
5,1000,10,True,wilson,12,3314.6839113297083,0.12258052825927734,-0.0003768341397222059,3317.71684022145,1.2097227573394775,-0.003409763031464375,0.2,1.0009149979222378
5,1000,10,False,jck,12,4567.851724153291,0.1243889331817627,0.5549071110102851,4617.480798566509,1.2921278476715088,0.5052780365970664,0.4,1.01086486107918
5,1000,10,False,wilson,12,4567.851724153291,0.13068366050720215,0.5549071110102851,4601.607826363197,1.3286082744598389,0.5211510088003787,0.3,1.0073899295004292
5,1000,100,True,jck,12,3314.6839113297083,0.11588382720947266,-0.0003768341397222059,3360.6655652380273,12.200950860977173,-0.04635848804804168,0.22,1.0138721082125364
5,1000,100,True,wilson,12,3314.6839113297083,0.13892149925231934,-0.0003768341397222059,3344.466291945869,12.414574384689331,-0.030159214755883637,0.13,1.0089849836101608
5,1000,100,False,jck,12,4567.851724153291,0.10957217216491699,0.5549071110102851,4686.6594902924035,12.680189609527588,0.4360993448711724,0.28,1.02600954963378
5,1000,100,False,wilson,12,4567.851724153291,0.12833189964294434,0.5549071110102851,4665.383616676607,12.65129041671753,0.457375218486968,0.28,1.0213518078985795
5,1000,500,True,jck,12,3314.6839113297083,0.11742711067199707,-0.0003768341397222059,3360.6655652380273,60.58116126060486,-0.04635848804804168,0.214,1.0138721082125364
5,1000,500,True,wilson,12,3314.6839113297083,0.11427688598632812,-0.0003768341397222059,3349.316110766336,61.56439232826233,-0.03500903357635025,0.188,1.0104481152239746
5,1000,500,False,jck,12,4567.851724153291,0.13668322563171387,0.5549071110102851,4691.237316848973,62.2870934009552,0.43152151831460284,0.284,1.0270117333369777
5,1000,500,False,wilson,12,4567.851724153291,0.141770601272583,0.5549071110102851,4688.8207609717065,63.604766607284546,0.4339380741918702,0.264,1.0264826978027266
10,100,1,True,jck,12,861.2260291835586,0.09608602523803711,3.8909959826293714,855.066266663731,0.09069108963012695,4.486715932876854,0.0,0.9928476818963925
10,100,1,True,wilson,12,861.2260291835586,0.1008446216583252,3.8909959826293714,817.4156352288724,0.08427238464355469,5.223612753837945,0.0,0.9491302022115862
10,100,1,False,jck,12,1071.1091536563872,0.09436893463134766,14.214573156643697,1076.4246254198613,0.09155583381652832,13.535254215772987,1.0,1.004962586441661
10,100,1,False,wilson,12,1071.1091536563872,0.11054778099060059,14.214573156643697,978.786689626003,0.0990593433380127,16.224979303421538,0.0,0.9138066706691582
10,100,10,True,jck,12,861.2260291835586,0.09578943252563477,3.8909959826293714,865.3077273180978,0.8925800323486328,4.876554573145405,0.1,1.0047394040544835
10,100,10,True,wilson,12,861.2260291835586,0.0962684154510498,3.8909959826293714,872.8043629912436,0.9035391807556152,4.955748489268189,0.3,1.013444012855326
